id,time_id,site_id,project_id,account_id,variance,budgeted_cost,actual_cost,created_at,created_by,date,day,day_name,month,year,site_name,region,latitude,longitude,project_name,project_manager,status,start_date,end_date,account_name,account_type,budget_category,cost
207,73,2,39,5,On Budget,122944,101246,2023-01-16,user_57,20220315,15,Tuesday,3,2022,Site 2,South,-33,-109,Project 39,Manager 9,Active,2022-10-20,2023-10-23,Account 5,OPEX,Infrastructure,25890
896,88,19,35,5,Under,60897,204337,2022-02-16,user_76,20220330,30,Wednesday,3,2022,Site 19,South,-16,-140,Project 35,Manager 10,Active,2022-01-04,2023-02-06,Account 5,OPEX,Infrastructure,25890
276,26,19,35,5,Over,91014,140404,2023-03-29,user_15,20220127,27,Thursday,1,2022,Site 19,South,-16,-140,Project 35,Manager 10,Active,2022-01-04,2023-02-06,Account 5,OPEX,Infrastructure,25890
762,17,7,42,5,On Budget,146912,183319,2022-07-27,user_18,20220118,18,Tuesday,1,2022,Site 7,North,53,-79,Project 42,Manager 6,Completed,2022-07-30,2023-08-28,Account 5,OPEX,Infrastructure,25890
860,5,11,6,5,On Budget,45409,134009,2023-02-27,user_99,20220106,6,Thursday,1,2022,Site 11,South,-35,-8,Project 6,Manager 6,Active,2022-04-28,2023-01-17,Account 5,OPEX,Infrastructure,25890
845,56,5,6,5,On Budget,114014,123545,2023-09-11,user_55,20220226,26,Saturday,2,2022,Site 5,North,-83,-133,Project 6,Manager 6,Active,2022-04-28,2023-01-17,Account 5,OPEX,Infrastructure,25890
694,2,8,6,5,Over,134388,60934,2022-12-17,user_54,20220103,3,Monday,1,2022,Site 8,West,-34,49,Project 6,Manager 6,Active,2022-04-28,2023-01-17,Account 5,OPEX,Infrastructure,25890
922,94,14,14,5,Under,82539,66668,2023-10-26,user_12,20220405,5,Tuesday,4,2022,Site 14,East,-79,55,Project 14,Manager 1,Active,2022-03-20,2023-03-23,Account 5,OPEX,Infrastructure,25890
138,74,17,14,5,On Budget,131403,62784,2022-04-21,user_45,20220316,16,Wednesday,3,2022,Site 17,East,57,-82,Project 14,Manager 1,Active,2022-03-20,2023-03-23,Account 5,OPEX,Infrastructure,25890
485,40,17,26,5,On Budget,154074,11588,2022-06-27,user_25,20220210,10,Thursday,2,2022,Site 17,East,57,-82,Project 26,Manager 4,Active,2022-05-04,2023-10-18,Account 5,OPEX,Infrastructure,25890
954,8,12,26,5,On Budget,117103,100896,2023-01-31,user_48,20220109,9,Sunday,1,2022,Site 12,North,-67,14,Project 26,Manager 4,Active,2022-05-04,2023-10-18,Account 5,OPEX,Infrastructure,25890
498,85,11,44,5,On Budget,11672,175809,2023-05-25,user_38,20220327,27,Sunday,3,2022,Site 11,South,-35,-8,Project 44,Manager 7,On Hold,2022-06-23,2023-02-25,Account 5,OPEX,Infrastructure,25890
364,46,1,32,5,Over,105648,151215,2023-06-02,user_84,20220216,16,Wednesday,2,2022,Site 1,North,-84,-40,Project 32,Manager 6,Completed,2022-09-22,2023-08-20,Account 5,OPEX,Infrastructure,25890
376,98,13,32,5,On Budget,170780,74442,2023-10-05,user_54,20220409,9,Saturday,4,2022,Site 13,North,1,-4,Project 32,Manager 6,Completed,2022-09-22,2023-08-20,Account 5,OPEX,Infrastructure,25890
313,14,4,34,5,Over,55313,166471,2023-06-24,user_33,20220115,15,Saturday,1,2022,Site 4,North,61,36,Project 34,Manager 6,Active,2022-10-11,2023-04-28,Account 5,OPEX,Infrastructure,25890
987,60,4,34,5,Under,99699,188740,2022-10-23,user_72,20220302,2,Wednesday,3,2022,Site 4,North,61,36,Project 34,Manager 6,Active,2022-10-11,2023-04-28,Account 5,OPEX,Infrastructure,25890
532,84,6,8,5,On Budget,195424,19373,2022-06-13,user_14,20220326,26,Saturday,3,2022,Site 6,South,-31,78,Project 8,Manager 4,On Hold,2022-06-11,2023-04-19,Account 5,OPEX,Infrastructure,25890
230,35,15,16,5,Over,18265,80077,2023-01-29,user_79,20220205,5,Saturday,2,2022,Site 15,North,6,-140,Project 16,Manager 7,On Hold,2022-08-28,2023-09-28,Account 5,OPEX,Infrastructure,25890
1023,60,5,16,5,On Budget,184649,204679,2022-11-04,user_56,20220302,2,Wednesday,3,2022,Site 5,North,-83,-133,Project 16,Manager 7,On Hold,2022-08-28,2023-09-28,Account 5,OPEX,Infrastructure,25890
307,22,12,11,5,On Budget,148273,132009,2022-07-08,user_70,20220123,23,Sunday,1,2022,Site 12,North,-67,14,Project 11,Manager 9,Completed,2022-10-27,2023-08-08,Account 5,OPEX,Infrastructure,25890
971,75,12,10,1,Over,140835,77771,2023-01-17,user_100,20220317,17,Thursday,3,2022,Site 12,North,-67,14,Project 10,Manager 5,Active,2022-05-07,2023-10-15,Account 1,CAPEX,Software,8685
312,36,18,19,1,On Budget,187939,180693,2023-03-17,user_23,20220206,6,Sunday,2,2022,Site 18,North,-79,158,Project 19,Manager 5,Completed,2022-03-22,2023-08-21,Account 1,CAPEX,Software,8685
702,82,14,21,1,Over,77377,157274,2022-05-03,user_51,20220324,24,Thursday,3,2022,Site 14,East,-79,55,Project 21,Manager 3,On Hold,2022-02-24,2023-06-02,Account 1,CAPEX,Software,8685
950,71,4,20,1,Under,166879,61767,2023-04-02,user_46,20220313,13,Sunday,3,2022,Site 4,North,61,36,Project 20,Manager 1,On Hold,2022-05-15,2023-09-14,Account 1,CAPEX,Software,8685
685,34,5,20,1,Over,142184,202782,2022-05-20,user_45,20220204,4,Friday,2,2022,Site 5,North,-83,-133,Project 20,Manager 1,On Hold,2022-05-15,2023-09-14,Account 1,CAPEX,Software,8685
12,52,18,22,1,Over,73475,50810,2023-08-18,user_34,20220222,22,Tuesday,2,2022,Site 18,North,-79,158,Project 22,Manager 9,On Hold,2022-04-12,2023-03-20,Account 1,CAPEX,Software,8685
629,53,9,13,1,On Budget,199942,5864,2023-08-15,user_67,20220223,23,Wednesday,2,2022,Site 9,East,-89,-99,Project 13,Manager 3,On Hold,2022-09-10,2023-02-16,Account 1,CAPEX,Software,8685
952,99,9,13,1,Over,146141,120774,2023-11-25,user_86,20220410,10,Sunday,4,2022,Site 9,East,-89,-99,Project 13,Manager 3,On Hold,2022-09-10,2023-02-16,Account 1,CAPEX,Software,8685
799,30,10,13,1,Over,11287,125866,2023-10-03,user_16,20220131,31,Monday,1,2022,Site 10,West,-3,-38,Project 13,Manager 3,On Hold,2022-09-10,2023-02-16,Account 1,CAPEX,Software,8685
446,3,17,31,1,Under,165991,56812,2022-05-14,user_44,20220104,4,Tuesday,1,2022,Site 17,East,57,-82,Project 31,Manager 4,On Hold,2022-06-09,2023-07-24,Account 1,CAPEX,Software,8685
1043,42,15,45,1,Over,173132,172189,2022-07-08,user_81,20220212,12,Saturday,2,2022,Site 15,North,6,-140,Project 45,Manager 4,Active,2022-04-08,2023-10-02,Account 1,CAPEX,Software,8685
539,72,20,4,1,On Budget,46137,136531,2023-04-26,user_64,20220314,14,Monday,3,2022,Site 20,South,-65,14,Project 4,Manager 4,Active,2022-08-25,2023-07-14,Account 1,CAPEX,Software,8685
1007,37,11,4,1,On Budget,16827,37606,2023-01-11,user_45,20220207,7,Monday,2,2022,Site 11,South,-35,-8,Project 4,Manager 4,Active,2022-08-25,2023-07-14,Account 1,CAPEX,Software,8685
803,51,19,40,1,Over,55860,90642,2022-12-13,user_87,20220221,21,Monday,2,2022,Site 19,South,-16,-140,Project 40,Manager 8,Active,2022-08-31,2023-07-28,Account 1,CAPEX,Software,8685
534,49,12,40,1,On Budget,195651,38250,2023-05-10,user_63,20220219,19,Saturday,2,2022,Site 12,North,-67,14,Project 40,Manager 8,Active,2022-08-31,2023-07-28,Account 1,CAPEX,Software,8685
983,13,19,49,1,On Budget,61884,191645,2022-07-16,user_37,20220114,14,Friday,1,2022,Site 19,South,-16,-140,Project 49,Manager 9,Active,2022-02-17,2023-05-02,Account 1,CAPEX,Software,8685
8,21,6,27,1,Over,198085,91080,2023-02-26,user_86,20220122,22,Saturday,1,2022,Site 6,South,-31,78,Project 27,Manager 2,Active,2022-09-06,2023-02-05,Account 1,CAPEX,Software,8685
978,98,4,5,1,Under,118048,15145,2022-07-21,user_14,20220409,9,Saturday,4,2022,Site 4,North,61,36,Project 5,Manager 5,On Hold,2022-10-13,2023-04-23,Account 1,CAPEX,Software,8685
1124,93,11,23,1,Under,143357,164012,2022-05-31,user_90,20220404,4,Monday,4,2022,Site 11,South,-35,-8,Project 23,Manager 6,Active,2022-10-04,2023-09-29,Account 1,CAPEX,Software,8685
456,33,4,47,1,Over,106171,118876,2023-03-06,user_22,20220203,3,Thursday,2,2022,Site 4,North,61,36,Project 47,Manager 5,Completed,2022-05-08,2023-02-08,Account 1,CAPEX,Software,8685
279,87,10,47,1,Under,71704,4790,2022-08-12,user_75,20220329,29,Tuesday,3,2022,Site 10,West,-3,-38,Project 47,Manager 5,Completed,2022-05-08,2023-02-08,Account 1,CAPEX,Software,8685
788,11,20,39,1,Over,148482,76905,2023-09-27,user_81,20220112,12,Wednesday,1,2022,Site 20,South,-65,14,Project 39,Manager 9,Active,2022-10-20,2023-10-23,Account 1,CAPEX,Software,8685
613,63,16,39,1,On Budget,41429,119316,2022-06-19,user_30,20220305,5,Saturday,3,2022,Site 16,East,70,136,Project 39,Manager 9,Active,2022-10-20,2023-10-23,Account 1,CAPEX,Software,8685
580,99,18,35,1,On Budget,22163,59255,2023-11-18,user_81,20220410,10,Sunday,4,2022,Site 18,North,-79,158,Project 35,Manager 10,Active,2022-01-04,2023-02-06,Account 1,CAPEX,Software,8685
686,37,16,35,1,On Budget,133956,202042,2023-05-04,user_39,20220207,7,Monday,2,2022,Site 16,East,70,136,Project 35,Manager 10,Active,2022-01-04,2023-02-06,Account 1,CAPEX,Software,8685
642,47,8,42,1,Over,27765,76335,2023-02-14,user_46,20220217,17,Thursday,2,2022,Site 8,West,-34,49,Project 42,Manager 6,Completed,2022-07-30,2023-08-28,Account 1,CAPEX,Software,8685
1012,66,14,18,1,On Budget,128129,158137,2022-01-23,user_41,20220308,8,Tuesday,3,2022,Site 14,East,-79,55,Project 18,Manager 9,Completed,2022-06-24,2023-02-27,Account 1,CAPEX,Software,8685
328,47,4,6,1,Under,121584,98350,2022-10-04,user_14,20220217,17,Thursday,2,2022,Site 4,North,61,36,Project 6,Manager 6,Active,2022-04-28,2023-01-17,Account 1,CAPEX,Software,8685
186,79,1,6,1,Under,61532,43195,2023-07-16,user_94,20220321,21,Monday,3,2022,Site 1,North,-84,-40,Project 6,Manager 6,Active,2022-04-28,2023-01-17,Account 1,CAPEX,Software,8685
455,86,11,29,1,Under,59967,69415,2022-03-11,user_45,20220328,28,Monday,3,2022,Site 11,South,-35,-8,Project 29,Manager 9,Active,2022-05-16,2023-09-28,Account 1,CAPEX,Software,8685
869,71,1,44,1,Over,8135,111806,2022-04-11,user_68,20220313,13,Sunday,3,2022,Site 1,North,-84,-40,Project 44,Manager 7,On Hold,2022-06-23,2023-02-25,Account 1,CAPEX,Software,8685
481,61,9,24,1,Under,84444,85513,2022-10-15,user_63,20220303,3,Thursday,3,2022,Site 9,East,-89,-99,Project 24,Manager 1,On Hold,2022-06-15,2023-09-08,Account 1,CAPEX,Software,8685
465,62,7,7,1,Over,49782,171297,2022-10-26,user_11,20220304,4,Friday,3,2022,Site 7,North,53,-79,Project 7,Manager 6,Completed,2022-05-18,2023-02-03,Account 1,CAPEX,Software,8685
619,77,19,41,1,On Budget,195834,177472,2022-10-18,user_11,20220319,19,Saturday,3,2022,Site 19,South,-16,-140,Project 41,Manager 4,Active,2022-02-19,2023-08-09,Account 1,CAPEX,Software,8685
818,21,9,8,1,On Budget,151702,138757,2022-04-15,user_27,20220122,22,Saturday,1,2022,Site 9,East,-89,-99,Project 8,Manager 4,On Hold,2022-06-11,2023-04-19,Account 1,CAPEX,Software,8685
405,95,6,8,1,On Budget,40969,187893,2022-01-12,user_21,20220406,6,Wednesday,4,2022,Site 6,South,-31,78,Project 8,Manager 4,On Hold,2022-06-11,2023-04-19,Account 1,CAPEX,Software,8685
814,50,17,8,1,Under,16542,184106,2023-09-01,user_12,20220220,20,Sunday,2,2022,Site 17,East,57,-82,Project 8,Manager 4,On Hold,2022-06-11,2023-04-19,Account 1,CAPEX,Software,8685
209,36,8,8,1,On Budget,53771,134821,2023-06-15,user_50,20220206,6,Sunday,2,2022,Site 8,West,-34,49,Project 8,Manager 4,On Hold,2022-06-11,2023-04-19,Account 1,CAPEX,Software,8685
283,88,18,9,21,Under,36098,50785,2023-07-05,user_51,20220330,30,Wednesday,3,2022,Site 18,North,-79,158,Project 9,Manager 8,Completed,2022-08-23,2023-03-15,Account 21,CAPEX,Infrastructure,61068
422,13,17,9,21,Under,24616,159161,2023-08-05,user_8,20220114,14,Friday,1,2022,Site 17,East,57,-82,Project 9,Manager 8,Completed,2022-08-23,2023-03-15,Account 21,CAPEX,Infrastructure,61068
722,85,8,37,21,Over,151387,200396,2023-07-26,user_54,20220327,27,Sunday,3,2022,Site 8,West,-34,49,Project 37,Manager 6,Active,2022-09-21,2023-05-02,Account 21,CAPEX,Infrastructure,61068
785,94,15,19,21,Over,35816,38490,2022-07-27,user_1,20220405,5,Tuesday,4,2022,Site 15,North,6,-140,Project 19,Manager 5,Completed,2022-03-22,2023-08-21,Account 21,CAPEX,Infrastructure,61068
690,79,9,19,21,On Budget,144445,74470,2023-02-27,user_25,20220321,21,Monday,3,2022,Site 9,East,-89,-99,Project 19,Manager 5,Completed,2022-03-22,2023-08-21,Account 21,CAPEX,Infrastructure,61068
508,43,6,21,21,Over,6235,122503,2022-10-08,user_27,20220213,13,Sunday,2,2022,Site 6,South,-31,78,Project 21,Manager 3,On Hold,2022-02-24,2023-06-02,Account 21,CAPEX,Infrastructure,61068
925,81,15,46,21,Over,169444,22533,2023-01-30,user_89,20220323,23,Wednesday,3,2022,Site 15,North,6,-140,Project 46,Manager 8,Active,2022-08-05,2023-04-04,Account 21,CAPEX,Infrastructure,61068
804,62,16,3,21,Over,131221,44733,2023-10-05,user_59,20220304,4,Friday,3,2022,Site 16,East,70,136,Project 3,Manager 2,On Hold,2022-03-29,2023-10-01,Account 21,CAPEX,Infrastructure,61068
1065,20,18,43,21,Under,18951,53524,2022-06-02,user_7,20220121,21,Friday,1,2022,Site 18,North,-79,158,Project 43,Manager 1,On Hold,2022-02-20,2023-02-01,Account 21,CAPEX,Infrastructure,61068
296,33,7,22,21,Over,122908,101275,2022-04-05,user_69,20220203,3,Thursday,2,2022,Site 7,North,53,-79,Project 22,Manager 9,On Hold,2022-04-12,2023-03-20,Account 21,CAPEX,Infrastructure,61068
221,11,9,13,21,On Budget,76945,36812,2023-10-03,user_39,20220112,12,Wednesday,1,2022,Site 9,East,-89,-99,Project 13,Manager 3,On Hold,2022-09-10,2023-02-16,Account 21,CAPEX,Infrastructure,61068
385,40,8,28,21,Over,189470,28951,2022-01-02,user_28,20220210,10,Thursday,2,2022,Site 8,West,-34,49,Project 28,Manager 9,Active,2022-03-07,2023-09-01,Account 21,CAPEX,Infrastructure,61068
1073,59,16,30,21,Under,160767,176492,2022-01-06,user_43,20220301,1,Tuesday,3,2022,Site 16,East,70,136,Project 30,Manager 10,Completed,2022-04-19,2023-10-04,Account 21,CAPEX,Infrastructure,61068
855,73,9,4,21,Under,156556,48323,2023-08-10,user_7,20220315,15,Tuesday,3,2022,Site 9,East,-89,-99,Project 4,Manager 4,Active,2022-08-25,2023-07-14,Account 21,CAPEX,Infrastructure,61068
862,94,12,4,21,Under,35407,17768,2022-06-21,user_60,20220405,5,Tuesday,4,2022,Site 12,North,-67,14,Project 4,Manager 4,Active,2022-08-25,2023-07-14,Account 21,CAPEX,Infrastructure,61068
1028,85,18,12,21,Over,194392,131360,2022-01-21,user_8,20220327,27,Sunday,3,2022,Site 18,North,-79,158,Project 12,Manager 10,Completed,2022-07-05,2023-04-23,Account 21,CAPEX,Infrastructure,61068
929,47,12,12,21,On Budget,189778,21565,2023-07-29,user_91,20220217,17,Thursday,2,2022,Site 12,North,-67,14,Project 12,Manager 10,Completed,2022-07-05,2023-04-23,Account 21,CAPEX,Infrastructure,61068
544,12,20,40,21,Under,138257,151412,2022-07-31,user_84,20220113,13,Thursday,1,2022,Site 20,South,-65,14,Project 40,Manager 8,Active,2022-08-31,2023-07-28,Account 21,CAPEX,Infrastructure,61068
225,74,14,40,21,Over,135557,168407,2023-07-13,user_38,20220316,16,Wednesday,3,2022,Site 14,East,-79,55,Project 40,Manager 8,Active,2022-08-31,2023-07-28,Account 21,CAPEX,Infrastructure,61068
310,48,2,40,21,On Budget,166616,130669,2023-11-07,user_63,20220218,18,Friday,2,2022,Site 2,South,-33,-109,Project 40,Manager 8,Active,2022-08-31,2023-07-28,Account 21,CAPEX,Infrastructure,61068
836,18,19,49,21,Over,43463,177246,2022-06-02,user_58,20220119,19,Wednesday,1,2022,Site 19,South,-16,-140,Project 49,Manager 9,Active,2022-02-17,2023-05-02,Account 21,CAPEX,Infrastructure,61068
726,48,14,49,21,Under,195281,88790,2023-09-16,user_31,20220218,18,Friday,2,2022,Site 14,East,-79,55,Project 49,Manager 9,Active,2022-02-17,2023-05-02,Account 21,CAPEX,Infrastructure,61068
776,50,17,49,21,Over,54768,80330,2023-03-27,user_51,20220220,20,Sunday,2,2022,Site 17,East,57,-82,Project 49,Manager 9,Active,2022-02-17,2023-05-02,Account 21,CAPEX,Infrastructure,61068
198,33,2,49,21,Over,80002,97578,2022-02-18,user_84,20220203,3,Thursday,2,2022,Site 2,South,-33,-109,Project 49,Manager 9,Active,2022-02-17,2023-05-02,Account 21,CAPEX,Infrastructure,61068
585,16,18,1,21,On Budget,167096,20577,2023-08-23,user_6,20220117,17,Monday,1,2022,Site 18,North,-79,158,Project 1,Manager 5,Completed,2022-07-06,2023-03-25,Account 21,CAPEX,Infrastructure,61068
801,82,7,1,21,Over,185883,77826,2022-09-18,user_9,20220324,24,Thursday,3,2022,Site 7,North,53,-79,Project 1,Manager 5,Completed,2022-07-06,2023-03-25,Account 21,CAPEX,Infrastructure,61068
673,22,11,27,21,On Budget,154851,110108,2022-03-15,user_11,20220123,23,Sunday,1,2022,Site 11,South,-35,-8,Project 27,Manager 2,Active,2022-09-06,2023-02-05,Account 21,CAPEX,Infrastructure,61068
118,94,5,27,21,Over,133279,165389,2023-02-22,user_36,20220405,5,Tuesday,4,2022,Site 5,North,-83,-133,Project 27,Manager 2,Active,2022-09-06,2023-02-05,Account 21,CAPEX,Infrastructure,61068
844,18,1,5,21,Over,42747,193094,2023-05-14,user_85,20220119,19,Wednesday,1,2022,Site 1,North,-84,-40,Project 5,Manager 5,On Hold,2022-10-13,2023-04-23,Account 21,CAPEX,Infrastructure,61068
1024,53,11,5,21,Over,113118,73975,2022-10-21,user_83,20220223,23,Wednesday,2,2022,Site 11,South,-35,-8,Project 5,Manager 5,On Hold,2022-10-13,2023-04-23,Account 21,CAPEX,Infrastructure,61068
377,49,15,5,21,Over,110604,139164,2022-10-12,user_89,20220219,19,Saturday,2,2022,Site 15,North,6,-140,Project 5,Manager 5,On Hold,2022-10-13,2023-04-23,Account 21,CAPEX,Infrastructure,61068
453,41,20,15,21,On Budget,32291,134071,2022-05-25,user_43,20220211,11,Friday,2,2022,Site 20,South,-65,14,Project 15,Manager 7,On Hold,2022-02-02,2023-07-17,Account 21,CAPEX,Infrastructure,61068
344,90,18,39,21,Over,33670,205576,2022-09-12,user_85,20220401,1,Friday,4,2022,Site 18,North,-79,158,Project 39,Manager 9,Active,2022-10-20,2023-10-23,Account 21,CAPEX,Infrastructure,61068
483,94,14,39,21,Over,54266,119793,2022-08-05,user_53,20220405,5,Tuesday,4,2022,Site 14,East,-79,55,Project 39,Manager 9,Active,2022-10-20,2023-10-23,Account 21,CAPEX,Infrastructure,61068
132,13,4,42,21,On Budget,193963,60367,2023-03-17,user_58,20220114,14,Friday,1,2022,Site 4,North,61,36,Project 42,Manager 6,Completed,2022-07-30,2023-08-28,Account 21,CAPEX,Infrastructure,61068
880,64,5,42,21,Over,14918,178222,2023-02-04,user_35,20220306,6,Sunday,3,2022,Site 5,North,-83,-133,Project 42,Manager 6,Completed,2022-07-30,2023-08-28,Account 21,CAPEX,Infrastructure,61068
172,17,17,6,21,On Budget,115993,137297,2023-01-06,user_3,20220118,18,Tuesday,1,2022,Site 17,East,57,-82,Project 6,Manager 6,Active,2022-04-28,2023-01-17,Account 21,CAPEX,Infrastructure,61068
189,77,18,2,21,On Budget,155745,67422,2022-05-28,user_38,20220319,19,Saturday,3,2022,Site 18,North,-79,158,Project 2,Manager 6,Completed,2022-04-18,2023-05-17,Account 21,CAPEX,Infrastructure,61068
83,63,4,2,21,On Budget,67730,190065,2022-06-12,user_40,20220305,5,Saturday,3,2022,Site 4,North,61,36,Project 2,Manager 6,Completed,2022-04-18,2023-05-17,Account 21,CAPEX,Infrastructure,61068
324,51,11,2,21,Under,123109,132608,2022-08-22,user_46,20220221,21,Monday,2,2022,Site 11,South,-35,-8,Project 2,Manager 6,Completed,2022-04-18,2023-05-17,Account 21,CAPEX,Infrastructure,61068
354,60,8,26,21,Over,53860,171897,2023-11-05,user_56,20220302,2,Wednesday,3,2022,Site 8,West,-34,49,Project 26,Manager 4,Active,2022-05-04,2023-10-18,Account 21,CAPEX,Infrastructure,61068
564,72,8,48,21,On Budget,106944,66284,2023-06-08,user_90,20220314,14,Monday,3,2022,Site 8,West,-34,49,Project 48,Manager 8,On Hold,2022-02-20,2023-01-26,Account 21,CAPEX,Infrastructure,61068
680,95,10,29,21,Over,39413,142082,2022-06-24,user_4,20220406,6,Wednesday,4,2022,Site 10,West,-3,-38,Project 29,Manager 9,Active,2022-05-16,2023-09-28,Account 21,CAPEX,Infrastructure,61068
362,55,6,32,21,On Budget,186779,173151,2022-06-27,user_72,20220225,25,Friday,2,2022,Site 6,South,-31,78,Project 32,Manager 6,Completed,2022-09-22,2023-08-20,Account 21,CAPEX,Infrastructure,61068
29,36,17,32,21,Over,76984,119309,2022-03-21,user_92,20220206,6,Sunday,2,2022,Site 17,East,57,-82,Project 32,Manager 6,Completed,2022-09-22,2023-08-20,Account 21,CAPEX,Infrastructure,61068
723,96,4,50,21,On Budget,98837,180814,2023-04-15,user_90,20220407,7,Thursday,4,2022,Site 4,North,61,36,Project 50,Manager 3,Completed,2022-09-06,2023-09-04,Account 21,CAPEX,Infrastructure,61068
1040,81,11,50,21,Under,13881,75837,2022-03-24,user_100,20220323,23,Wednesday,3,2022,Site 11,South,-35,-8,Project 50,Manager 3,Completed,2022-09-06,2023-09-04,Account 21,CAPEX,Infrastructure,61068
829,14,11,36,21,Over,84198,143656,2023-04-18,user_52,20220115,15,Saturday,1,2022,Site 11,South,-35,-8,Project 36,Manager 1,Active,2022-02-04,2023-01-17,Account 21,CAPEX,Infrastructure,61068
1150,99,10,36,21,Over,173798,150630,2022-03-29,user_25,20220410,10,Sunday,4,2022,Site 10,West,-3,-38,Project 36,Manager 1,Active,2022-02-04,2023-01-17,Account 21,CAPEX,Infrastructure,61068
541,65,8,36,21,Under,110716,65603,2022-03-22,user_59,20220307,7,Monday,3,2022,Site 8,West,-34,49,Project 36,Manager 1,Active,2022-02-04,2023-01-17,Account 21,CAPEX,Infrastructure,61068
495,66,12,36,21,On Budget,164658,78102,2022-11-02,user_88,20220308,8,Tuesday,3,2022,Site 12,North,-67,14,Project 36,Manager 1,Active,2022-02-04,2023-01-17,Account 21,CAPEX,Infrastructure,61068
884,52,2,41,21,Over,100775,144149,2022-12-15,user_11,20220222,22,Tuesday,2,2022,Site 2,South,-33,-109,Project 41,Manager 4,Active,2022-02-19,2023-08-09,Account 21,CAPEX,Infrastructure,61068
168,77,2,41,21,Under,22278,90426,2022-04-07,user_72,20220319,19,Saturday,3,2022,Site 2,South,-33,-109,Project 41,Manager 4,Active,2022-02-19,2023-08-09,Account 21,CAPEX,Infrastructure,61068
156,22,3,33,21,Over,144094,137680,2022-07-18,user_100,20220123,23,Sunday,1,2022,Site 3,North,83,99,Project 33,Manager 2,Active,2022-04-26,2023-02-02,Account 21,CAPEX,Infrastructure,61068
